시군구,어린이집명코드,점수,어린이집명,어린이집유형,운영현황,우편번호,주소,전화번호,팩스번호,보육실수,보육실면적,놀이터수,보육교직원수,정원,현원,통학차량운영여부,위도,경도,홈페이지주소
광진구,1477,,신파랑새어린이집,가정,정상,4947,"서울특별시 광진구 영화사로9길 32 A동 104호(중곡동, 현대하이츠빌라)",02-3436-3631,02-3436-3632,3,59,1,5,20,13,미운영,37.5563488,127.0932408,
광진구,1478,,꿈나무어린이집,민간,정상,5039,서울특별시 광진구 자양로 134 (구의동),02-444-5449,02-2201-5449,5,162,0,9,35,29,운영,37.5396065,127.0834361,
광진구,1479,,중곡1동어린이집,국공립,정상,4915,서울특별시 광진구 능동로43길 27-14 (중곡동),02-498-2878,02-498-2868,5,366,2,13,85,84,미운영,,,
광진구,1480,,대서울어린이집,민간,정상,5092,서울특별시 광진구 자양번영로 27 (자양동),02-457-9742,02-959-9923,4,138,0,8,32,26,미운영,37.5320847,127.0750243,
광진구,1481,,구의사임당어린이집,민간,정상,4954,서울특별시 광진구 자양로47길 8 (구의2동),02-456-7336,02-456-7336,5,100,1,10,34,33,미운영,,,youngababy.ukid.kr
광진구,1482,,키즈용맹어린이집,민간,정상,4945,서울특별시 광진구 긴고랑로 148 (중곡동),02-453-5210,02-453-2215,9,544,3,18,126,96,운영,37.5585534,127.0910964,
광진구,1483,,진성어린이집,국공립,정상,143883,서울특별시 광진구 용마산로 152 (중곡동),02-454-3166,02-457-4166,6,270,2,13,79,77,미운영,37.5671231,127.0866399,
광진구,1484,,건대꼬마숲어린이집,민간,정상,5008,서울특별시 광진구 동일로28길 45 (화양동),02-467-6489,02-461-9069,7,283,0,14,48,41,운영,37.5459997,127.0694171,네이버카페(건대꼬마숲어린이집)
광진구,1485,,광장어린이집,법인·단체등,정상,4974,서울특별시 광진구 아차산로66길 8 (광장동),02-2201-8020,02-2201-4215,1,81,0,2,20,20,미운영,37.5416511,127.0989584,www.gj.or.kr
광진구,1486,,동화어린이집,가정,휴지,143887,서울특별시 광진구 용마산로8길 30 (중곡동),02-453-5909,02-444-6308,4,72,5,0,16,0,미운영,37.5594774,127.0892776,
광진구,1487,,대동어린이집,민간,정상,4996,서울특별시 광진구 군자로17길 11 (군자동),02-2088-1665,02-469-7167,5,201,0,7,47,12,미운영,37.5557922,127.0765275,"네이버, 다음"
광진구,1488,,참다운어린이집,가정,정상,4995,서울특별시 광진구 동일로56나길 16 (군자동),02-452-8953,02-452-8953,3,65,0,1,14,0,미운영,37.5561558,127.0746386,
광진구,1489,,산위의마을어린이집,민간,정상,4926,서울특별시 광진구 용마산로7길 39 (중곡동),02-457-8953,02-457-8951,3,144,1,6,33,33,미운영,37.5594467,127.085424,
광진구,1490,,명성어린이집,국공립,정상,5040,서울특별시 광진구 아차산로55길 59 (구의동),02-2201-9696,02-2201-9697,6,337,2,11,86,74,미운영,37.5397202,127.0866272,myungsung.ukid.kr
광진구,1491,,참빛어린이집,가정,휴지,5088,서울특별시 광진구 뚝섬로22길 89 가동 103호(자양동),02-455-1998,02-455-1998,3,93,0,0,20,0,운영,37.5343164,127.062434,
광진구,1492,,물고기어린이집,가정,정상,5090,"서울특별시 광진구 뚝섬로36길 18 1006동 102호(자양동, 자양현대홈타운10차아파트)",070-8278-4030,--,3,84,3,5,20,20,미운영,,,
광진구,1493,,키즈팜어린이집,민간,정상,5062,서울특별시 광진구 뚝섬로47길 33 (자양동),02-453-8030,02-453-0567,4,130,0,8,30,26,미운영,37.5338514,127.0786854,
광진구,1494,,하얀나라 어린이집,가정,휴지,5037,서울특별시 광진구 구의로 47-6 하얀나라(구의동),02-2201-9854,02-2201-9854,2,82,2,1,19,0,미운영,37.5414001,127.0900351,
광진구,1495,,화송어린이집,국공립,정상,5012,서울특별시 광진구 능동로13길 108 (화양동),02-468-2336,02-468-2213,5,159,0,11,69,57,미운영,37.5444143,127.0696518,
광진구,1496,,보배어린이집,민간,정상,5067,"서울특별시 광진구 아차산로36길 39 3동 1호(자양동, 자양우성7차아파트)",02-457-1565,02-457-1569,5,250,1,9,48,45,운영,,,
광진구,1497,,아이스쿨어린이집,민간,정상,4930,서울특별시 광진구 용마산로3길 91-4 (중곡동),02-447-0412,02-444-9406,5,210,0,7,49,25,미운영,37.5569697,127.0829813,
광진구,1498,,러브러브어린이집,가정,정상,5102,서울특별시 광진구 자양로5길 51 (자양동),02-3437-7737,02-3437-7737,4,89,0,7,20,19,미운영,37.530721,127.0831704,
광진구,1499,,아이와나무어린이집,민간,정상,4931,서울특별시 광진구 천호대로123길 4-4 (중곡동),02-452-5579,02-452-5579,5,222,1,9,49,44,미운영,37.5551909,127.08715,www.kidtree.or.kr
광진구,1500,,으뜸어린이집,민간,정상,5095,서울특별시 광진구 능동로4길 88 (자양동),02-458-3372,02-458-3371,10,660,1,30,154,149,운영,37.5307642,127.0711711,http://dmema.ukid.kr/dmema/index.asp
광진구,1501,,지안어린이집,민간,정상,5102,서울특별시 광진구 뚝섬로58가길 26-4 (자양동),02-3436-3866,--,5,253,1,10,70,66,미운영,37.5304724,127.0833092,
광진구,1502,,성심어린이집,국공립,정상,4925,서울특별시 광진구 용마산로3길 60 (중곡동),02-3437-2381,02-454-5770,6,367,1,13,91,82,미운영,37.5565464,127.0849841,sungsim5770@hanmail.net
광진구,1503,,행복한어린이집,민간,정상,5011,서울특별시 광진구 군자로3길 27 (화양동),02-467-4077,02-467-4075,4,158,1,9,37,23,운영,37.5441447,127.0700286,
광진구,1504,,느티나무어린이집,국공립,정상,5022,서울특별시 광진구 광나루로26길 39 (화양동),02-444-2544,02-444-2547,4,131,1,12,51,45,미운영,37.5453413,127.0774529,
광진구,1505,,토들러랜드어린이집,민간,정상,5022,서울특별시 광진구 광나루로 450 (화양동),02-2201-5815,02-2201-5817,4,104,0,6,24,19,미운영,37.5435547,127.073456,toddlerland.co.kr
광진구,1506,,예아랑어린이집,민간,정상,4901,서울특별시 광진구 동일로 456 성수교회 2층 1호(중곡동),02-2207-5292,02-2207-5293,7,389,1,14,130,59,운영,37.570675,127.0802372,
광진구,1507,,아이사랑어린이집,가정,정상,5102,서울특별시 광진구 자양로3길 60 (자양동),02-2201-5151,02-2201-5151,3,85,0,5,18,15,미운영,37.5296673,127.0832444,
광진구,1508,,꿈동산몬테소리어린이집,가정,정상,4996,"서울특별시 광진구 면목로4길 3 101호(군자동, 동산골든빌라)",02-462-0363,02-462-0363,3,69,1,4,18,12,미운영,37.5548435,127.0719051,
광진구,1509,,조은어린이집,가정,정상,5057,서울특별시 광진구 자양로13가길 17 (자양동),02-455-5529,02-455-5529,3,77,1,5,18,8,미운영,37.5347901,127.0809753,
광진구,1510,,동화나라어린이집,민간,정상,5072,서울특별시 광진구 동일로18길 57 (자양동),02-465-6746,02-465-6746,4,98,0,8,39,27,미운영,37.5391892,127.0660652,
광진구,1511,,새싹어린이집,민간,정상,5112,서울특별시 광진구 뚝섬로 698 (자양동),02-457-7702,02-455-7702,3,112,2,5,20,15,미운영,37.5328391,127.0867436,
광진구,1512,,호동어린이집,법인·단체등,정상,5001,"서울특별시 광진구 동일로40길 34 101동101호(군자동,호동아파트)",02-498-4772,02-498-4772,3,82,0,8,20,8,미운영,37.5512011,127.0708689,호동놀이방
광진구,1513,,능동어린이집,국공립,정상,4988,서울특별시 광진구 천호대로114길 47 (능동),02-458-0670,02-458-0696,5,194,1,11,94,83,미운영,37.553986,127.082053,
광진구,1514,,서린어린이집,민간,정상,5002,서울특별시 광진구 동일로38길 8 (군자동),02-498-5437,02-498-5437,3,150,0,10,35,24,미운영,37.5513321,127.0698849,서린어린이집
광진구,1515,,사랑의어린이집,국공립,정상,4974,서울특별시 광진구 아차산로66길 8 (광장동),02-2201-1049,02-2201-1049,6,267,2,15,99,95,미운영,37.5416511,127.0989584,
광진구,1516,,구립구의2동어린이집,국공립,정상,4959,서울특별시 광진구 자양로44길 91 (구의동),02-446-6435,02-458-3157,7,304,3,10,59,58,미운영,37.5501716,127.0962321,
광진구,1517,,파크빌어린이집,민간,정상,4983,서울특별시 광진구 아차산로 549 현대파크빌단지내(광장동),02-456-5677,02-456-5677,4,175,1,10,48,43,운영,37.5441231,127.101597,
광진구,1518,,중곡4동어린이집,민간,정상,4944,서울특별시 광진구 긴고랑로 149-8 (중곡동),02-2201-2704,02-454-9715,5,250,5,12,81,76,운영,37.5590503,127.0918498,http://blog.naver.com/snoopybb
광진구,1519,,민들레어린이집,민간,정상,5108,서울특별시 광진구 뚝섬로52마길 32 (자양동),02-456-5003,02-456-5003,4,200,1,11,54,45,미운영,37.5288123,127.0800111,
광진구,1520,,대공원어린이집,가정,정상,4986,서울특별시 광진구 천호대로116길 22-14 (능동),02-455-3594,02-455-3594,3,78,0,6,20,19,미운영,37.5545035,127.0830941,
광진구,1521,,상명어린이집,국공립,정상,4902,서울특별시 광진구 동일로80길 30 (중곡동),02-464-5984,02-497-5984,5,346,2,14,105,84,운영,37.5700085,127.0809316,
광진구,1522,,솔로몬어린이집,민간,정상,4906,서울특별시 광진구 긴고랑로7길 73 (중곡동),02-469-9976,02-466-9976,5,219,4,17,82,68,운영,37.566536,127.0806578,http://isolomon22.co.kr
광진구,1523,,민어린이집,민간,정상,5031,서울특별시 광진구 자양로30길 15 (구의동),02-455-8005,02-455-8009,4,161,0,8,44,39,미운영,37.5438373,127.0858218,
광진구,1524,,광장아이자람어린이집,가정,정상,5118,서울특별시 광진구 광나루로56길 32 구의현대아파트 202동 103호,02-457-0348,02-457-0348,3,58,0,6,19,15,미운영,37.5387348,127.0961255,cafe.daum.net/kbstt 
광진구,1525,,사랑어린이집,가정,정상,5070,서울특별시 광진구 뚝섬로35길 32 306동 102호(자양동),02-456-2910,024-562-910,3,80,0,6,19,17,미운영,,,jlmn1103@hanmail.net
광진구,1526,,아이자람어린이집,가정,정상,4974,"서울특별시 광진구 아차산로70길 62 304동 102호(광장동, 현대3단지아파트)",02-453-1486,02-453-1486,4,85,2,6,20,19,미운영,37.5399569,127.100125,
광진구,1527,,참조아어린이집,민간,정상,4907,서울특별시 광진구 긴고랑로7길 65 (중곡동),02-498-9902,02-498-9905,4,71,1,6,30,21,운영,37.5661614,127.0804553,
광진구,1528,,엄지어린이집,민간,정상,4916,서울특별시 광진구 면목로 89-1 (중곡동),02-467-0632,02-467-1913,5,210,1,9,49,41,미운영,37.5617672,127.0786304,eomjichild.cyworld.com
광진구,1529,,현대몬테소리어린이집,가정,정상,5118,"서울특별시 광진구 광나루로56길 32 207동 106호(구의동, 구의현대2단지아파트)",02-452-8348,02-452-8348,4,85,0,5,20,15,미운영,37.5387348,127.0961255,cafe.naver.com/hdmontesori
광진구,1530,,해피i어린이집,가정,정상,143773,"서울특별시 광진구 아차산로36길 35 702-105(자양동,우성7차아파트 )",02-454-1565,02-457-1569,3,84,1,7,19,19,미운영,,,
광진구,1531,,용곡어린이집,가정,정상,4936,서울특별시 광진구 능동로48길 64 (중곡동) 운형빌라 101호,02-3437-6676,02-3437-6676,4,95,0,7,20,20,미운영,37.5621981,127.0851442,
광진구,1532,,어린이나라어린이집,민간,정상,5039,서울특별시 광진구 자양로26길 9 (구의동),02-446-3232,02-446-3367,4,120,0,9,30,23,운영,37.5418909,127.0847581,children3232@hanmail.net
광진구,1533,,꿈꾸는어린이집,민간,정상,4933,서울특별시 광진구 능동로50길 23 (중곡동),02-454-9797,-1433,3,128,1,4,30,13,미운영,37.5637033,127.0848854,
광진구,1534,,방울어린이집,가정,휴지,4929,서울특별시 광진구 능동로40길 22 (중곡동),02-2201-5252,02-2201-5252,3,58,0,0,15,0,미운영,37.5579243,127.0812895,
광진구,1535,,현대아이자람어린이집,가정,정상,5118,"서울특별시 광진구 광나루로56길 32 207동 105호(구의동, 구의현대2단지아파트)",02-458-1486,02-458-1486,3,84,0,6,20,20,미운영,,,http://cafe.naver.com/ijaramhd
광진구,1536,,궁전 어린이집,가정,정상,4946,서울특별시 광진구 긴고랑로36길 65 101호 (중곡동),02-458-5666,02-458-566,3,49,0,5,14,10,미운영,,,
광진구,1537,,자양미래몬테소리어린이집,가정,정상,5092,서울특별시 광진구 자양번영로3길 6 (자양동),02-457-3497,02-457-3497,3,96,0,7,20,19,미운영,37.5317589,127.0747273,http://cafe.daum.net/mile416
광진구,1538,,도만스쿨프라임어린이집,가정,정상,5119,"서울특별시 광진구 광나루로56길 5 2동 104호(구의동, 현대프라임아파트)",02-453-6060,02-453-6060,3,109,0,4,19,18,미운영,,,jeon3208@hanmail.net
광진구,1539,,서울교통공사대공원어린이집,직장,정상,4998,서울특별시 광진구 능동로 247-1 (군자동),02-6311-7979,02-2201-6148,4,200,1,4,31,13,미운영,37.5524266,127.0766256,
광진구,1540,,영재어린이집,가정,휴지,4952,서울특별시 광진구 천호대로129길 27 (중곡동),02-455-5117,02-455-5116,4,77,1,0,20,0,미운영,37.5530165,127.0909803,
광진구,1541,,해솔어린이집,가정,정상,5004,"서울특별시 광진구 군자로12길 46 101동 101호(군자동,일성파크아파트 )",02-497-7971,02-497-7972,3,84,1,5,19,12,미운영,37.5513161,127.0725996,pss0309@naver.com
광진구,1542,,수정어린이집,민간,정상,4995,서울특별시 광진구 천호대로102길 41 (군자동),02-466-4807,02-466-4807,5,162,1,11,43,36,운영,37.5576296,127.0736139,suj4807@daum.net
광진구,1543,,홍지어린이집,민간,정상,4926,서울특별시 광진구 천호대로111길 40 (중곡동),02-446-6136,02-446-6136,4,132,0,1,36,0,운영,37.5580344,127.0829411,ghdwldjflsdlwlq.hanmail.net
광진구,1544,,조양어린이집,민간,정상,5075,서울특별시 광진구 뚝섬로31길 43 (자양동),02-499-7314,02-499-7314,5,229,0,8,39,24,운영,37.5374236,127.0681738,shadows6655@gmail.com
광진구,1545,,아가랑어린이집,가정,정상,5039,서울특별시 광진구 자양로28가길 23 (구의동),070-8263-1211,--,3,65,0,7,20,17,미운영,37.5433627,127.0853795,
광진구,1546,,한울어린이집,민간,정상,4925,서울특별시 광진구 천호대로117길 51 (중곡동),02-458-7005,02-444-3560,5,184,2,11,70,70,미운영,37.5571865,127.0851449,
광진구,1547,,아이들세상어린이집,민간,정상,143896,서울특별시 광진구 용마산로7길 60 (중곡동),02-3436-4611,02-444-3560,3,188,2,10,43,43,미운영,37.5600138,127.0845456,
광진구,1548,,해달별어린이집,가정,정상,5048,"서울특별시 광진구 구의강변로3가길 39 701동 102호(구의동,7단지 현대아파트 )",02-3437-3373,--,4,85,0,6,19,16,미운영,37.536675,127.0910916,
광진구,1549,,아이세계어린이집,민간,정상,5082,서울특별시 광진구 동일로4가길 2 (자양동),02-497-3569,02-497-3519,6,275,2,10,65,48,미운영,37.5360707,127.0621959,
광진구,1550,,사랑해어린이집,민간,정상,5108,서울특별시 광진구 뚝섬로52마길 66 (자양동),02-452-1198,--,4,128,1,6,30,21,미운영,37.5285334,127.0820318,
광진구,1551,,예일어린이집,민간,정상,4954,서울특별시 광진구 자양로47길 11 (구의2동),02-452-7639,--,5,157,0,8,49,44,미운영,,,yalekids.ukid.kr
광진구,1552,,아이짐어린이집,민간,정상,4977,서울특별시 광진구 광나루로37길 8 (구의2동),02-455-5220,02-6406-5221,4,154,0,7,39,30,미운영,,,kidsnote
광진구,1553,,민주어린이집,민간,정상,5015,서울특별시 광진구 동일로26길 47 (화양동),02-469-1956,02-497-0681,7,301,1,11,69,58,운영,37.5446821,127.068279,
광진구,1554,,홍어린이집,민간,휴지,5056,"서울특별시 광진구 자양로 55 2동 15호(자양동, 자양)",02-452-8147,02-452-8147,3,150,0,1,35,0,,,,
광진구,1555,,서울숲어린이집,민간,재개,5085,서울특별시 광진구 뚝섬로28길 13 (자양4동45-2),02-499-1998,02-499-1998,7,107,0,4,31,4,운영,,,ninjapig0@hanmail.net
광진구,1556,,키즈랜드어린이집,민간,정상,4936,서울특별시 광진구 능동로48길 56 (중곡동),02-453-0860,02-456-0860,4,110,0,11,43,36,미운영,37.5621981,127.0851442,
광진구,1557,,육영어린이집,민간,정상,4991,서울특별시 광진구 광나루로 441 (능동),02-2204-6168,02-2204-6168,2,93,0,4,21,21,운영,37.5469,127.078044,www.yookyoung.org
광진구,1558,,세종어린이집,민간,정상,4996,서울특별시 광진구 면목로 12 (군자동),02-466-2329,02-466-2328,5,243,0,12,64,63,운영,37.5569121,127.0761764,
광진구,1559,,꼬마별어린이집,가정,정상,4952,"서울특별시 광진구 천호대로127길 33 103호(중곡동, 선화빌라11차)",02-456-3149,--,3,85,0,5,20,16,미운영,,,
광진구,1560,,리틀지니어스어린이집,민간,정상,5040,서울특별시 광진구 자양로26길 50 (구의동),02-444-0717,02-444-0717,3,107,1,8,33,25,미운영,37.5409612,127.0866332,
